-0.0417930170046998,0.0495918086883684
0.0747197542159843,-0.0454738934769631
-0.0194918963032421,-0.108143631305288
-0.107697929317811,-0.117777583363804
-0.135970790674884,0.0618677994515572
-0.142550806267519,0.126225142909468
0.102135734467744,-0.0933407854724129
-0.113828321355545,0.0799216111354775
-0.0332778164145491,-0.0757762772116334
0.0655886286357912,0.0460938957070711
-0.0613429123306938,0.0413362129576625
-0.133599500863524,-0.0927150557191855
0.13187528172532,0.0582009150781304
0.0789515821694199,0.156958829415883
0.120790060777636,-0.0385232911875534
0.167709059353236,0.0361736676366698
-0.0588195798251965,-0.139317257110516
-0.00139698959922725,-0.12570262894543
-0.121089594850033,-0.0669470568710341
-0.0591993042427588,0.0259131965884022
0.185333142413472,0.050464786366304
-0.136896461861188,0.193341627981023
0.0636344606932507,-0.101644301567364
0.091533423428389,0.111694041043203
0.0846837930306287,-0.0324217727280348
